"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250503","우이신설선","삼양","1913","1867","20250506",""
"20250503","우이신설선","화계","2883","2574","20250506",""
"20250503","우이신설선","가오리","3311","3126","20250506",""
"20250503","우이신설선","4.19민주묘지","2516","2115","20250506",""
"20250503","우이신설선","솔밭공원","2054","1834","20250506",""
"20250503","우이신설선","북한산우이","3012","3222","20250506",""
"20250503","안산선","수리산","3205","2840","20250506",""
"20250503","안산선","오이도","6886","7377","20250506",""
"20250503","안산선","정왕","7919","7680","20250506",""
"20250503","안산선","신길온천","1799","1716","20250506",""
"20250503","안산선","안산","11225","12599","20250506",""
"20250503","안산선","초지","3663","3652","20250506",""
"20250503","안산선","고잔","7153","7067","20250506",""
"20250503","안산선","중앙","17337","18438","20250506",""
"20250503","안산선","한대앞","7749","7309","20250506",""
"20250503","안산선","상록수","11669","11932","20250506",""
"20250503","안산선","반월","3515","3393","20250506",""
"20250503","안산선","대야미","4012","3398","20250506",""
"20250503","안산선","산본","13179","13923","20250506",""
"20250503","신림선","관악산(서울대)","2383","2351","20250506",""
"20250503","신림선","서울대벤처타운","8601","7050","20250506",""
"20250503","신림선","서원","2935","2350","20250506",""
"20250503","신림선","신림","1877","1994","20250506",""
"20250503","신림선","당곡","3712","3351","20250506",""
"20250503","신림선","보라매병원","3263","3294","20250506",""
"20250503","신림선","보라매공원","1433","1451","20250506",""
"20250503","신림선","보라매","2869","2556","20250506",""
"20250503","신림선","서울지방병무청","2076","2142","20250506",""
"20250503","신림선","대방","2814","1881","20250506",""
"20250503","신림선","샛강","1057","1345","20250506",""
"20250503","수인선","인천","1391","2355","20250506",""
"20250503","수인선","신포","1529","1551","20250506",""
"20250503","수인선","숭의","3005","2700","20250506",""
"20250503","수인선","인하대","4830","4299","20250506",""
"20250503","수인선","송도","1848","1843","20250506",""
"20250503","수인선","연수","4009","4014","20250506",""
"20250503","수인선","원인재","3616","3767","20250506",""
"20250503","수인선","남동인더스파크","948","954","20250506",""
"20250503","수인선","호구포","2363","2243","20250506",""
"20250503","수인선","인천논현","4266","4439","20250506",""
"20250503","수인선","소래포구","4647","4735","20250506",""
"20250503","수인선","월곶","2276","2168","20250506",""
"20250503","수인선","달월","55","59","20250506",""
"20250503","수인선","사리","3901","3293","20250506",""
"20250503","수인선","야목","396","353","20250506",""
"20250503","수인선","어천","1410","1183","20250506",""
"20250503","수인선","오목천","3161","2436","20250506",""
"20250503","수인선","고색","2946","2866","20250506",""
"20250503","서해선","부천종합운동장","1818","1652","20250506",""
"20250503","서해선","원종","4416","4099","20250506",""
"20250503","서해선","김포공항","2908","4531","20250506",""
"20250503","분당선","매교","3437","3437","20250506",""
"20250503","분당선","수원시청","10761","11869","20250506",""
"20250503","분당선","매탄권선","3796","3460","20250506",""
"20250503","분당선","망포","9281","8553","20250506",""
"20250503","분당선","영통","7421","6891","20250506",""
"20250503","분당선","청명","2919","2788","20250506",""
"20250503","분당선","상갈","3754","3685","20250506",""
"20250503","분당선","기흥","6807","6154","20250506",""
"20250503","분당선","신갈","2854","2808","20250506",""
"20250503","분당선","구성","4732","4981","20250506",""
"20250503","분당선","죽전","9829","10728","20250506",""
"20250503","분당선","보정","1570","1417","20250506",""
"20250503","분당선","이매","4069","3746","20250506",""
"20250503","분당선","오리","6980","5801","20250506",""
"20250503","분당선","미금","10349","10379","20250506",""
"20250503","분당선","정자","10518","10853","20250506",""
"20250503","분당선","수내","8140","7749","20250506",""
"20250503","분당선","서현","17635","17727","20250506",""
"20250503","분당선","야탑","17397","18729","20250506",""
"20250503","분당선","모란","14941","15407","20250506",""
"20250503","분당선","태평","10368","9752","20250506",""
"20250503","분당선","가천대","6328","5688","20250506",""
"20250503","분당선","선정릉","3256","3014","20250506",""
"20250503","분당선","강남구청","4974","5929","20250506",""
"20250503","분당선","압구정로데오","18226","20178","20250506",""
"20250503","분당선","서울숲","9769","10356","20250506",""
"20250503","분당선","수원","7761","7651","20250506",""
"20250503","분당선","복정","7","0","20250506",""
"20250503","분당선","수서","12143","14107","20250506",""
"20250503","분당선","대모산입구","3690","3365","20250506",""
"20250503","분당선","개포동","2841","2704","20250506",""
"20250503","분당선","구룡","2058","1855","20250506",""
"20250503","분당선","도곡","4890","4328","20250506",""
"20250503","분당선","한티","12635","11968","20250506",""
"20250503","분당선","선릉","5205","7796","20250506",""
"20250503","과천선","범계","21787","21404","20250506",""
"20250503","과천선","평촌","9352","8933","20250506",""
"20250503","과천선","인덕원","16629","16253","20250506",""
"20250503","과천선","정부과천청사","8237","8138","20250506",""
"20250503","과천선","과천","4595","4144","20250506",""
"20250503","과천선","대공원","5457","5576","20250506",""
"20250503","과천선","경마공원","11738","11779","20250506",""
"20250503","과천선","선바위","5065","4022","20250506",""
"20250503","공항철도 1호선","영종","4170","4405","20250506",""
"20250503","공항철도 1호선","인천공항2터미널","8655","6642","20250506",""
"20250503","공항철도 1호선","인천공항1터미널","16240","14350","20250506",""
"20250503","공항철도 1호선","공항화물청사","1135","1183","20250506",""
"20250503","공항철도 1호선","운서","9518","10054","20250506",""
"20250503","공항철도 1호선","청라국제도시","5373","5112","20250506",""
"20250503","공항철도 1호선","검암","5073","4962","20250506",""
"20250503","공항철도 1호선","계양","9810","8792","20250506",""
"20250503","공항철도 1호선","김포공항","7823","4624","20250506",""
"20250503","공항철도 1호선","마곡나루(서울식물원)","4851","5609","20250506",""
"20250503","공항철도 1호선","디지털미디어시티","8632","7085","20250506",""
"20250503","공항철도 1호선","홍대입구","20512","19382","20250506",""
"20250503","공항철도 1호선","공덕","2246","3148","20250506",""
"20250503","공항철도 1호선","서울역","15341","14890","20250506",""
"20250503","경춘선","춘천","2159","2120","20250506",""
"20250503","경춘선","남춘천","3920","4151","20250506",""
"20250503","경춘선","김유정","571","714","20250506",""
"20250503","경춘선","강촌","659","722","20250506",""
"20250503","경춘선","백양리","117","133","20250506",""
"20250503","경춘선","굴봉산","126","135","20250506",""
"20250503","경춘선","가평","2347","2760","20250506",""
"20250503","경춘선","상천","444","479","20250506",""
"20250503","경춘선","청평","2149","2505","20250506",""
"20250503","경춘선","대성리","3091","4024","20250506",""
"20250503","경춘선","마석","3810","3743","20250506",""
"20250503","경춘선","천마산","1295","1248","20250506",""
"20250503","경춘선","평내호평","4889","4767","20250506",""
"20250503","경춘선","금곡","1254","1187","20250506",""
"20250503","경춘선","사릉","1526","1451","20250506",""
"20250503","경춘선","퇴계원","2520","2291","20250506",""
"20250503","경춘선","별내","2006","1740","20250506",""
"20250503","경춘선","갈매","1792","1571","20250506",""
"20250503","경춘선","신내","1870","1644","20250506",""
"20250503","경인선","도화","3276","2972","20250506",""
"20250503","경인선","중동","7092","6606","20250506",""
"20250503","경인선","온수(성공회대입구)","4849","4434","20250506",""
"20250503","경인선","도원","2139","2165","20250506",""
"20250503","경인선","간석","4340","4123","20250506",""
"20250503","경인선","부개","6432","5936","20250506",""
"20250503","경인선","소사","6469","6101","20250506",""
"20250503","경인선","구일","4476","4058","20250506",""
"20250503","경인선","인천","4518","3918","20250506",""
"20250503","경인선","동인천","11772","11512","20250506",""
"20250503","경인선","제물포","7318","6996","20250506",""
"20250503","경인선","주안","16265","13857","20250506",""
"20250503","경인선","동암","12744","12793","20250506",""
"20250503","경인선","백운","5425","5172","20250506",""
"20250503","경인선","부평","28392","31564","20250506",""
"20250503","경인선","송내","17612","17116","20250506",""
"20250503","경인선","부천","28204","28651","20250506",""
"20250503","경인선","역곡","19198","18618","20250506",""
"20250503","경인선","오류동","9307","8109","20250506",""
"20250503","경인선","개봉","16998","16415","20250506",""
"20250503","경의선","계양","1","0","20250506",""
"20250503","경의선","운천","9","3","20250506",""
"20250503","경의선","임진강","66","77","20250506",""
"20250503","경의선","문산","5320","5101","20250506",""
"20250503","경의선","파주","977","793","20250506",""
"20250503","중앙선","용문","2064","2643","20250506",""
"20250503","경의선","월롱","1126","1042","20250506",""
"20250503","경의선","금촌","5935","5562","20250506",""
"20250503","경의선","금릉","4021","3849","20250506",""
"20250503","경의선","운정","5425","4904","20250506",""
"20250503","경의선","야당","6906","7478","20250506",""
"20250503","경의선","탄현","5795","5564","20250506",""
"20250503","경의선","일산","8782","8488","20250506",""
"20250503","경의선","풍산","5087","4912","20250506",""
"20250503","경의선","백마","5225","4984","20250506",""
"20250503","경의선","곡산","418","440","20250506",""
"20250503","경의선","능곡","3447","3424","20250506",""
"20250503","경의선","행신","5466","5515","20250506",""
"20250503","경의선","강매","2148","1966","20250506",""
"20250503","경의선","한국항공대","1422","1228","20250506",""
"20250503","경의선","수색","2186","1984","20250506",""
"20250503","경의선","디지털미디어시티","2243","2051","20250506",""
"20250503","경의선","가좌","4411","4196","20250506",""
"20250503","경의선","홍대입구","2937","3816","20250506",""
"20250503","경의선","서강대","1762","1589","20250506",""
"20250503","경의선","공덕","3347","2352","20250506",""
"20250503","경의선","효창공원앞","2004","2135","20250506",""
"20250503","경의선","신촌","314","382","20250506",""
"20250503","경의선","서울역","1286","1424","20250506",""
"20250503","경원선","연천","1203","1085","20250506",""
"20250503","경원선","전곡","1911","1564","20250506",""
"20250503","경원선","청산","179","148","20250506",""
"20250503","경원선","소요산","1819","1822","20250506",""
"20250503","경원선","동두천","1408","1445","20250506",""
"20250503","경원선","보산","1626","1516","20250506",""
"20250503","경원선","동두천중앙","2470","2501","20250506",""
"20250503","경원선","지행","5817","5805","20250506",""
"20250503","경원선","덕정","4658","4293","20250506",""
"20250503","경원선","덕계","4647","4239","20250506",""
"20250503","경원선","양주","6257","5960","20250506",""
"20250503","경원선","녹양","3446","3231","20250506",""
"20250503","경원선","가능","5012","4626","20250506",""
"20250503","경원선","의정부","17646","18750","20250506",""
"20250503","경원선","회룡","10029","9839","20250506",""
"20250503","경원선","망월사","5880","5849","20250506",""
"20250503","경원선","도봉산","6844","4694","20250506",""
"20250503","경원선","도봉","4330","4031","20250506",""
"20250503","경원선","방학","8585","7992","20250506",""
"20250503","경원선","창동","4","0","20250506",""
"20250503","경원선","녹천","3163","2635","20250506",""
"20250503","경원선","월계","4981","4220","20250506",""
"20250503","경원선","광운대","6201","5799","20250506",""
"20250503","일산선","지축","1","0","20250506",""
"20250503","경원선","석계","6149","6387","20250506",""
"20250503","경원선","신이문","6151","5454","20250506",""
"20250503","경원선","외대앞","7625","6575","20250506",""
"20250503","경원선","청량리(서울시립대입구)","19779","21036","20250506",""
"20250503","1호선","서울역","75979","73719","20250506",""
"20250503","1호선","시청","19330","20345","20250506",""
"20250503","1호선","종각","22574","22074","20250506",""
"20250503","1호선","종로3가","23859","22678","20250506",""
"20250503","1호선","종로5가","21835","21243","20250506",""
"20250503","1호선","동대문","12310","12747","20250506",""
"20250503","1호선","신설동","10549","9419","20250506",""
"20250503","1호선","제기동","14948","15270","20250506",""
"20250503","1호선","청량리(서울시립대입구)","20720","20963","20250506",""
"20250503","1호선","동묘앞","11009","11632","20250506",""
"20250503","2호선","시청","15176","11708","20250506",""
"20250503","2호선","을지로입구","37370","37160","20250506",""
"20250503","2호선","을지로3가","16756","16836","20250506",""
"20250503","2호선","을지로4가","10907","11256","20250506",""
"20250503","2호선","동대문역사문화공원(DDP)","16002","19336","20250506",""
"20250503","2호선","신당","11946","12945","20250506",""
"20250503","2호선","상왕십리","10273","9540","20250506",""
"20250503","2호선","왕십리(성동구청)","12969","12042","20250506",""
"20250503","2호선","한양대","5118","5135","20250506",""
"20250503","2호선","뚝섬","17671","17308","20250506",""
"20250503","2호선","성수","45392","49919","20250506",""
"20250503","2호선","건대입구","37525","38461","20250506",""
"20250503","2호선","구의(광진구청)","18457","17179","20250506",""
"20250503","2호선","강변(동서울터미널)","27246","32048","20250506",""
"20250503","2호선","잠실나루","7928","7633","20250506",""
"20250503","2호선","잠실(송파구청)","84406","82778","20250506",""
"20250503","2호선","잠실새내","19547","19795","20250506",""
"20250503","2호선","종합운동장","20129","22776","20250506",""
"20250503","2호선","삼성(무역센터)","39833","38498","20250506",""
"20250503","2호선","선릉","26524","23112","20250506",""
"20250503","2호선","역삼","17414","18558","20250506",""
"20250503","2호선","강남","54942","55443","20250506",""
"20250503","2호선","교대(법원.검찰청)","17612","22420","20250506",""
"20250503","2호선","서초","16921","16895","20250506",""
"20250503","2호선","방배","9655","9492","20250506",""
"20250503","2호선","사당","32747","37150","20250506",""
"20250503","2호선","낙성대(강감찬)","21210","18511","20250506",""
"20250503","2호선","서울대입구(관악구청)","35436","32251","20250506",""
"20250503","2호선","봉천","18099","16209","20250506",""
"20250503","2호선","신림","46530","43195","20250506",""
"20250503","2호선","신대방","20057","18164","20250506",""
"20250503","2호선","구로디지털단지","36645","35184","20250506",""
"20250503","2호선","대림(구로구청)","19060","19815","20250506",""
"20250503","2호선","신도림","40313","39675","20250506",""
"20250503","2호선","문래","12840","13658","20250506",""
"20250503","2호선","영등포구청","13155","13658","20250506",""
"20250503","2호선","당산","12500","13237","20250506",""
"20250503","2호선","합정","32096","35959","20250506",""
"20250503","2호선","홍대입구","92950","104607","20250506",""
"20250503","2호선","신촌","33907","34119","20250506",""
"20250503","2호선","이대","13043","13078","20250506",""
"20250503","2호선","아현","8307","7448","20250506",""
"20250503","2호선","충정로(경기대입구)","5968","6007","20250506",""
"20250503","2호선","용답","2347","2096","20250506",""
"20250503","2호선","신답","1030","1073","20250506",""
"20250503","2호선","신설동","3552","3264","20250506",""
"20250503","2호선","도림천","744","774","20250506",""
"20250503","2호선","양천구청","4862","4643","20250506",""
"20250503","2호선","신정네거리","7437","7238","20250506",""
"20250503","2호선","용두(동대문구청)","1960","1868","20250506",""
"20250503","3호선","지축","5245","5142","20250506",""
"20250503","3호선","구파발","16084","16133","20250506",""
"20250503","3호선","연신내","32412","30648","20250506",""
"20250503","3호선","불광","13393","14320","20250506",""
"20250503","3호선","녹번","10757","9094","20250506",""
"20250503","3호선","홍제","14448","13108","20250506",""
"20250503","3호선","무악재","2980","2905","20250506",""
"20250503","3호선","독립문","6922","7040","20250506",""
"20250503","3호선","경복궁(정부서울청사)","26691","29463","20250506",""
"20250503","3호선","안국","27580","29374","20250506",""
"20250503","3호선","종로3가","9569","12472","20250506",""
"20250503","3호선","을지로3가","8448","8246","20250506",""
"20250503","3호선","충무로","9","0","20250506",""
"20250503","3호선","동대입구","10778","12331","20250506",""
"20250503","3호선","약수","9808","9428","20250506",""
"20250503","3호선","금호","5998","5455","20250506",""
"20250503","3호선","옥수","7134","7111","20250506",""
"20250503","3호선","압구정","24701","26219","20250506",""
"20250503","3호선","신사","22792","23416","20250506",""
"20250503","3호선","잠원","3542","3204","20250506",""
"20250503","3호선","고속터미널","64554","75266","20250506",""
"20250503","3호선","교대(법원.검찰청)","11610","5114","20250506",""
"20250503","3호선","남부터미널(예술의전당)","23795","25577","20250506",""
"20250503","3호선","양재(서초구청)","19068","20422","20250506",""
"20250503","3호선","매봉","6527","6435","20250506",""
"20250503","3호선","도곡","3705","3650","20250506",""
"20250503","3호선","대치","9987","8887","20250506",""
"20250503","3호선","학여울","1332","1252","20250506",""
"20250503","3호선","대청","6230","5696","20250506",""
"20250503","3호선","일원","5153","4758","20250506",""
"20250503","3호선","수서","14491","14247","20250506",""
"20250503","3호선","가락시장","6252","5767","20250506",""
"20250503","3호선","경찰병원","4156","3905","20250506",""
"20250503","3호선","오금","3833","3398","20250506",""
"20250503","4호선","불암산","7329","6754","20250506",""
"20250503","4호선","상계","15225","13852","20250506",""
"20250503","4호선","노원","17524","19815","20250506",""
"20250503","4호선","창동","21324","22535","20250506",""
"20250503","4호선","쌍문","22832","20383","20250506",""
"20250503","4호선","수유(강북구청)","28396","27381","20250506",""
"20250503","4호선","미아(서울사이버대학)","12245","10971","20250506",""
"20250503","4호선","미아사거리","21325","20326","20250506",""
"20250503","4호선","길음","15421","14140","20250506",""
"20250503","4호선","성신여대입구(돈암)","19411","18502","20250506",""
"20250503","4호선","한성대입구(삼선교)","12040","11608","20250506",""
"20250503","4호선","혜화","34391","34932","20250506",""
"20250503","4호선","동대문","16907","17971","20250506",""
"20250503","4호선","동대문역사문화공원(DDP)","19405","16421","20250506",""
"20250503","4호선","충무로","18754","19591","20250506",""
"20250503","4호선","명동","37573","42771","20250506",""
"20250503","4호선","회현(남대문시장)","24133","25874","20250506",""
"20250503","4호선","서울역","7628","22869","20250506",""
"20250503","4호선","숙대입구(갈월)","11015","10357","20250506",""
"20250503","4호선","삼각지(전쟁기념관)","5651","7230","20250506",""
"20250503","4호선","신용산","16160","18287","20250506",""
"20250503","4호선","이촌(국립중앙박물관)","11482","11726","20250506",""
"20250503","4호선","동작(현충원)","1453","1583","20250506",""
"20250503","4호선","총신대입구(이수)","14745","15637","20250506",""
"20250503","4호선","사당","21988","19419","20250506",""
"20250503","4호선","남태령","1140","745","20250506",""
"20250503","5호선","개화산","4058","3977","20250506",""
"20250503","5호선","김포공항","11456","7346","20250506",""
"20250503","5호선","마곡","7513","7630","20250506",""
"20250503","5호선","발산","15887","16751","20250506",""
"20250503","5호선","우장산","10391","10129","20250506",""
"20250503","5호선","화곡","20968","19014","20250506",""
"20250503","5호선","까치산","21184","19379","20250506",""
"20250503","5호선","신정(은행정)","9317","7731","20250506",""
"20250503","5호선","목동","11417","11221","20250506",""
"20250503","5호선","오목교(목동운동장앞)","15128","15359","20250506",""
"20250503","5호선","양평","4128","3639","20250506",""
"20250503","5호선","영등포구청","2527","2463","20250506",""
"20250503","5호선","영등포시장","9056","8764","20250506",""
"20250503","5호선","신길","3756","3473","20250506",""
"20250503","5호선","여의도","12503","13371","20250506",""
"20250503","5호선","여의나루","13429","15235","20250506",""
"20250503","5호선","마포","8551","8290","20250506",""
"20250503","5호선","공덕","7808","7896","20250506",""
"20250503","5호선","애오개","3898","3687","20250506",""
"20250503","5호선","충정로(경기대입구)","2096","1769","20250506",""
"20250503","5호선","서대문","8211","7673","20250506",""
"20250503","5호선","광화문(세종문화회관)","23046","24758","20250506",""
"20250503","5호선","종로3가","18279","19300","20250506",""
"20250503","5호선","을지로4가","4421","4551","20250506",""
"20250503","5호선","동대문역사문화공원(DDP)","1531","1811","20250506",""
"20250503","5호선","청구","2261","2423","20250506",""
"20250503","5호선","신금호","4114","4350","20250506",""
"20250503","5호선","행당","5423","4638","20250506",""
"20250503","5호선","왕십리(성동구청)","3260","3996","20250506",""
"20250503","5호선","마장","4073","3716","20250506",""
"20250503","5호선","답십리","10721","9392","20250506",""
"20250503","5호선","장한평","12937","12366","20250506",""
"20250503","5호선","군자(능동)","9153","10214","20250506",""
"20250503","5호선","아차산(어린이대공원후문)","12384","11756","20250506",""
"20250503","5호선","광나루(장신대)","8694","8471","20250506",""
"20250503","5호선","천호(풍납토성)","18144","17217","20250506",""
"20250503","5호선","강동","13044","12377","20250506",""
"20250503","5호선","길동","6920","6894","20250506",""
"20250503","5호선","굽은다리(강동구민회관앞)","7881","7410","20250506",""
"20250503","5호선","명일","6056","5843","20250506",""
"20250503","5호선","고덕","7035","6901","20250506",""
"20250503","5호선","상일동","9253","8824","20250506",""
"20250503","5호선","둔촌동","8989","8828","20250506",""
"20250503","5호선","올림픽공원(한국체대)","5774","5257","20250506",""
"20250503","5호선","방이","5259","5025","20250506",""
"20250503","5호선","오금","2109","2032","20250506",""
"20250503","5호선","개롱","4373","4535","20250506",""
"20250503","5호선","거여","6560","6117","20250506",""
"20250503","5호선","마천","4685","4505","20250506",""
"20250503","5호선","강일","4157","3732","20250506",""
"20250503","5호선","미사","14398","14176","20250506",""
"20250503","5호선","하남풍산","3174","3172","20250506",""
"20250503","5호선","하남시청(덕풍·신장)","7045","6510","20250506",""
"20250503","5호선","하남검단산","6017","5821","20250506",""
"20250503","6호선","응암","13460","13023","20250506",""
"20250503","6호선","역촌","2907","3246","20250506",""
"20250503","6호선","불광","4195","3543","20250506",""
"20250503","6호선","독바위","1953","2029","20250506",""
"20250503","6호선","연신내","1","0","20250506",""
"20250503","6호선","구산","6174","4518","20250506",""
"20250503","6호선","새절(신사)","9115","8325","20250506",""
"20250503","6호선","증산(명지대앞)","7295","7050","20250506",""
"20250503","6호선","디지털미디어시티","9599","8564","20250506",""
"20250503","6호선","월드컵경기장(성산)","22005","26155","20250506",""
"20250503","6호선","마포구청","12047","9554","20250506",""
"20250503","6호선","망원","16546","18147","20250506",""
"20250503","6호선","합정","13938","13678","20250506",""
"20250503","6호선","상수","11002","11428","20250506",""
"20250503","6호선","광흥창(서강)","6061","5518","20250506",""
"20250503","6호선","대흥(서강대앞)","5938","5814","20250506",""
"20250503","6호선","공덕","11551","11382","20250506",""
"20250503","6호선","효창공원앞","5205","4334","20250506",""
"20250503","6호선","삼각지(전쟁기념관)","7737","6736","20250506",""
"20250503","6호선","녹사평(용산구청)","5532","6178","20250506",""
"20250503","6호선","이태원","15209","18847","20250506",""
"20250503","6호선","한강진","11649","14248","20250506",""
"20250503","6호선","버티고개","1515","1683","20250506",""
"20250503","6호선","약수","2962","2820","20250506",""
"20250503","6호선","청구","2731","2413","20250506",""
"20250503","6호선","신당","6601","6152","20250506",""
"20250503","6호선","동묘앞","9485","9080","20250506",""
"20250503","6호선","창신","2330","1998","20250506",""
"20250503","6호선","보문","6119","5439","20250506",""
"20250503","6호선","안암(고대병원앞)","9954","8212","20250506",""
"20250503","6호선","고려대(종암)","6806","6468","20250506",""
"20250503","6호선","월곡(동덕여대)","7638","7057","20250506",""
"20250503","6호선","상월곡(한국과학기술연구원)","4339","3571","20250506",""
"20250503","6호선","돌곶이","7307","6588","20250506",""
"20250503","6호선","석계","9178","8846","20250506",""
"20250503","6호선","태릉입구","4789","4985","20250506",""
"20250503","6호선","화랑대(서울여대입구)","7079","5859","20250506",""
"20250503","6호선","봉화산(서울의료원)","5585","5294","20250506",""
"20250503","6호선","신내","1","0","20250506",""
"20250503","7호선","장암","1929","1309","20250506",""
"20250503","7호선","도봉산","5815","7450","20250506",""
"20250503","7호선","수락산","9327","9016","20250506",""
"20250503","7호선","마들","9598","8740","20250506",""
"20250503","7호선","노원","16241","16799","20250506",""
"20250503","7호선","중계","9942","8707","20250506",""
"20250503","7호선","하계","12946","11507","20250506",""
"20250503","7호선","공릉(서울과학기술대)","9650","8636","20250506",""
"20250503","7호선","태릉입구","6568","5886","20250506",""
"20250503","7호선","먹골","7999","7453","20250506",""
"20250503","7호선","중화","7569","7060","20250506",""
"20250503","7호선","상봉","14124","13750","20250506",""
"20250503","7호선","면목","10816","9944","20250506",""
"20250503","7호선","사가정","12270","11730","20250506",""
"20250503","7호선","용마산(용마폭포공원)","4041","3829","20250506",""
"20250503","7호선","중곡","7085","6457","20250506",""
"20250503","7호선","군자(능동)","11328","8296","20250506",""
"20250503","7호선","어린이대공원(세종대)","10596","9450","20250506",""
"20250503","7호선","건대입구","11018","11655","20250506",""
"20250503","7호선","자양(뚝섬한강공원)","8342","7719","20250506",""
"20250503","7호선","청담","10245","10865","20250506",""
"20250503","7호선","강남구청","9639","10743","20250506",""
"20250503","7호선","학동","9739","10037","20250506",""
"20250503","7호선","논현","10498","11487","20250506",""
"20250503","7호선","반포","5168","4788","20250506",""
"20250503","7호선","고속터미널","20840","14329","20250506",""
"20250503","7호선","내방","8252","8029","20250506",""
"20250503","7호선","이수","12346","11466","20250506",""
"20250503","7호선","남성","7936","7175","20250506",""
"20250503","7호선","숭실대입구(살피재)","9366","8310","20250506",""
"20250503","7호선","상도","8388","7229","20250506",""
"20250503","7호선","장승배기","6431","5950","20250506",""
"20250503","7호선","신대방삼거리","10778","9477","20250506",""
"20250503","7호선","보라매","4768","4701","20250506",""
"20250503","7호선","신풍","8152","7373","20250506",""
"20250503","7호선","대림(구로구청)","8532","8753","20250506",""
"20250503","7호선","남구로","8465","8741","20250506",""
"20250503","7호선","가산디지털단지","14409","12867","20250506",""
"20250503","7호선","철산","14964","14782","20250506",""
"20250503","7호선","광명사거리","16419","16422","20250506",""
"20250503","7호선","천왕","7147","6794","20250506",""
"20250503","7호선","온수(성공회대입구)","5551","5457","20250506",""
"20250503","8호선","암사역사공원","4415","3769","20250506",""
"20250503","8호선","암사","11429","10656","20250506",""
"20250503","8호선","천호(풍납토성)","14106","16049","20250506",""
"20250503","8호선","강동구청","6835","6496","20250506",""
"20250503","8호선","몽촌토성(평화의문)","5523","5575","20250506",""
"20250503","8호선","잠실(송파구청)","18150","21419","20250506",""
"20250503","8호선","석촌","7029","8509","20250506",""
"20250503","8호선","송파","6631","6232","20250506",""
"20250503","8호선","가락시장","5678","5818","20250506",""
"20250503","8호선","문정","9352","9229","20250506",""
"20250503","8호선","장지","12150","11034","20250506",""
"20250503","8호선","복정","6174","4928","20250506",""
"20250503","8호선","산성","4175","4160","20250506",""
"20250503","8호선","남한산성입구(성남법원.검찰청)","8776","7471","20250506",""
"20250503","8호선","단대오거리","8229","7559","20250506",""
"20250503","8호선","신흥","4196","4275","20250506",""
"20250503","8호선","수진","4206","3766","20250506",""
"20250503","8호선","모란","3966","3354","20250506",""
"20250503","8호선","남위례","4793","4754","20250506",""
"20250503","9호선","개화","1642","1293","20250506",""
"20250503","9호선","김포공항","5765","9911","20250506",""
"20250503","9호선","공항시장","2234","2345","20250506",""
"20250503","9호선","신방화","4920","4591","20250506",""
"20250503","9호선","마곡나루(서울식물원)","9972","9465","20250506",""
"20250503","9호선","양천향교","6063","5558","20250506",""
"20250503","9호선","가양","14563","13910","20250506",""
"20250503","9호선","증미","3625","3142","20250506",""
"20250503","9호선","등촌","8052","7491","20250506",""
"20250503","9호선","염창","12709","11119","20250506",""
"20250503","9호선","신목동","2542","2027","20250506",""
"20250503","9호선","선유도","4240","3829","20250506",""
"20250503","9호선","당산","13076","11790","20250506",""
"20250503","9호선","국회의사당","6360","6364","20250506",""
"20250503","9호선","여의도","13918","13102","20250506",""
"20250503","9호선","샛강","2880","2768","20250506",""
"20250503","9호선","노량진","21874","20669","20250506",""
"20250503","9호선","노들","4243","3787","20250506",""
"20250503","9호선","흑석(중앙대입구)","5857","5727","20250506",""
"20250503","9호선","동작(현충원)","1557","1530","20250506",""
"20250503","9호선","구반포","1192","1112","20250506",""
"20250503","9호선","신반포","3500","3432","20250506",""
"20250503","9호선","고속터미널","17886","29734","20250506",""
"20250503","9호선","사평","2944","2675","20250506",""
"20250503","9호선","신논현","25562","25839","20250506",""
"20250503","9호선2~3단계","언주","6246","5930","20250506",""
"20250503","9호선2~3단계","선정릉","5008","5533","20250506",""
"20250503","9호선2~3단계","삼성중앙","3560","3362","20250506",""
"20250503","9호선2~3단계","봉은사","19344","21407","20250506",""
"20250503","9호선2~3단계","종합운동장","5490","4589","20250506",""
"20250503","9호선2~3단계","삼전","5837","5213","20250506",""
"20250503","9호선2~3단계","석촌고분","5370","4958","20250506",""
"20250503","9호선2~3단계","석촌","8028","6785","20250506",""
"20250503","9호선2~3단계","송파나루","4913","4935","20250506",""
"20250503","9호선2~3단계","한성백제","2372","1916","20250506",""
"20250503","9호선2~3단계","올림픽공원(한국체대)","12018","12737","20250506",""
"20250503","9호선2~3단계","둔촌오륜","2779","2623","20250506",""
"20250503","9호선2~3단계","중앙보훈병원","6155","5506","20250506",""
"20250503","경강선","판교","4293","3841","20250506",""
"20250503","경강선","이매","807","621","20250506",""
"20250503","경강선","삼동","1572","1459","20250506",""
"20250503","경강선","경기광주","5706","5449","20250506",""
"20250503","경강선","초월","2565","2447","20250506",""
"20250503","경강선","곤지암","2349","2251","20250506",""
"20250503","경강선","신둔도예촌","1294","1358","20250506",""
"20250503","경강선","이천","3226","3492","20250506",""
"20250503","경강선","부발","2256","2179","20250506",""
"20250503","경강선","세종대왕릉","329","414","20250506",""
"20250503","경강선","여주","3529","4344","20250506",""
"20250503","경강선","성남","835","741","20250506",""
"20250503","경부선","서울역","11658","5146","20250506",""
"20250503","경부선","남영","6262","6299","20250506",""
